3.051099999999999923e+01,3.223700000000000188e+01,3.263719999999999999e+01,3.083999999999999986e+01,3.065670000000000073e+01,3.183500000000000085e+01,2.951500000000000057e+01,2.907499999999999929e+01,2.901460000000000150e+01,2.995899999999999963e+01,3.033749999999999858e+01,2.844239999999999924e+01,2.857280000000000086e+01,2.578010000000000090e+01,2.184740000000000038e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,2.500000000000000000e+01,2.900000000000000000e+01,3.900000000000000000e+01,4.800000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
3.644740000000000180e+01,3.296179999999999666e+01,3.335130000000000194e+01,3.344539999999999935e+01,3.076999999999999957e+01,3.158500000000000085e+01,2.944000000000000128e+01,2.944000000000000128e+01,6.606999999999999540e-01,1.547999999999999932e-01,1.398000000000000076e-01,1.698000000000000065e-01,9.949999999999999956e-01,1.335999999999999965e-01,2.340000000000000066e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,7.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
1.736449999999999960e+01,1.607130000000000081e+01,1.539879999999999960e+01,1.632369999999999877e+01,1.637950000000000017e+01,1.670880000000000010e+01,1.660160000000000124e+01,1.629429999999999978e+01,1.560319999999999929e+01,1.681090000000000018e+01,1.645540000000000092e+01,1.707209999999999894e+01,1.653320000000000078e+01,1.603010000000000090e+01,1.629570000000000007e+01
2.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,2.300000000000000000e+01,3.900000000000000000e+01,4.200000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
3.201400000000000290e+01,3.227850000000000108e+01,3.088759999999999906e+01,3.127220000000000155e+01,2.717119999999999891e+01,3.157059999999999889e+01,3.024589999999999890e+01,2.891100000000000136e+01,1.487310000000000088e+01,3.104769999999999897e+01,2.733770000000000167e+01,3.031569999999999965e+01,3.016639999999999944e+01,2.920550000000000068e+01,2.833569999999999922e+01
2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+01,1.200000000000000000e+01,5.000000000000000000e+00,4.800000000000000000e+01,2.900000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
1.700809999999999889e+01,1.167800000000000082e+01,1.091450000000000031e+01,1.311449999999999960e+01,1.363809999999999967e+01,1.359140000000000015e+01,1.504240000000000066e+01,1.430039999999999978e+01,1.445759999999999934e+01,1.465840000000000032e+01,1.468950000000000067e+01,1.368529999999999980e+01,1.416029999999999944e+01,1.432869999999999955e+01,1.375430000000000064e+01
1.400000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,2.000000000000000000e+01,2.800000000000000000e+01,3.900000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
1.400000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
3.094020000000000081e+01,3.072459999999999880e+01,2.892310000000000159e+01,3.023369999999999891e+01,2.938299999999999912e+01,3.046239999999999881e+01,2.921199999999999974e+01,3.052690000000000126e+01,2.999200000000000088e+01,2.931670000000000087e+01,1.096349999999999980e+01,2.558100000000000041e+00,1.245299999999999940e+01,4.182000000000000384e+00,7.912300000000000111e+00
1.400000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,1.500000000000000000e+01,2.200000000000000000e+01,1.000000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.600000000000000000e+01,2.000000000000000000e+00
1.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
